총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,집객시설_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,남성_매출_금액,남성_매출_건수,여성_매출_금액,여성_매출_건수,점포수,상권_변화_지표_HH,상권_변화_지표_HL,상권_변화_지표_LH,상권_변화_지표_LL,임대료,공실률
144527,85924,58604,399,34130,34073,27789,25319,22819,197,132,65,10,25,29,34,64,35,7,14,17,28,46,20,3,11,12,6,18,15,2508,1570,938,14,295,412,439,429,919,4,123,213,269,276,685,10,172,199,170,153,234,106,47,101,51,35,13927187209,804646,10675718847,3251468362,617272,187374,7201496322,458870,4471858539,276241,196,0,1,0,0,20.9,5.9
406162,201477,204680,18846,87269,94357,79718,71515,54454,3339,1718,1621,387,472,753,576,564,587,221,240,409,300,277,271,166,232,344,276,287,316,97,60,37,0,7,11,32,27,20,0,3,7,21,15,14,0,4,4,11,12,6,83,42,101,51,4,6019595258,460881,4232592431,1787002827,321648,139233,2835149430,245657,2527906723,183874,133,0,0,0,1,20.9,5.9
124556,67597,56958,4630,31864,30854,23803,19646,13760,1372,676,696,190,210,261,221,197,293,91,97,133,119,90,146,99,113,128,102,107,147,328,151,177,0,40,60,61,110,57,0,18,33,33,40,27,0,22,27,28,70,30,108,44,101,51,12,4979841605,249005,3118686966,1861154639,167886,81119,2900934781,152565,1344558300,77649,61,0,1,0,0,20.9,5.9
126749,66710,60040,13389,25902,24857,23375,20556,18670,1981,960,1021,314,276,273,314,348,456,151,140,147,152,156,214,163,136,126,162,192,242,98,64,34,0,18,27,21,14,18,0,12,19,10,10,13,0,6,8,11,4,5,95,56,101,51,9,3900651001,282003,2920172331,980478670,198771,83232,1828903883,164817,1776913120,110933,108,0,0,1,0,20.9,5.9
87623,45358,42266,4173,14607,17271,17816,17838,15919,1830,926,904,178,234,210,289,352,567,88,127,111,156,188,256,90,107,99,133,164,311,302,150,152,0,23,45,83,98,53,0,13,28,38,47,24,0,10,17,45,51,29,113,50,101,51,10,4072910108,345927,2837709689,1235200419,241686,104241,2067884749,189149,1763382900,147625,77,0,1,0,0,20.9,5.9
458544,233655,224890,30826,92567,94152,85353,92170,63475,916,497,419,99,113,151,153,175,225,54,61,84,87,96,115,45,52,67,66,79,110,140,39,101,2,39,33,24,23,19,1,8,10,10,4,6,1,31,23,14,19,13,114,47,101,51,8,3712362486,155704,2670350410,1042012076,113664,42040,1645257956,79258,1626814224,61734,84,0,1,0,0,20.9,5.9
76626,40214,36412,8401,16115,14820,13980,11871,11438,2256,1095,1161,401,263,297,404,369,522,202,123,162,187,185,236,199,140,135,217,184,286,323,95,228,3,36,49,103,90,42,2,7,16,26,23,21,1,29,33,77,67,21,98,46,101,51,9,7310247886,463153,5432993991,1877253895,337967,125186,3132199057,220672,3413063318,216958,75,0,0,0,1,20.9,5.9
62213,32628,29586,1678,10449,13036,11520,12895,12635,1449,741,708,173,207,193,222,260,394,83,112,115,116,130,185,90,95,78,106,130,209,81,50,31,1,10,22,9,31,8,0,6,12,4,20,8,1,4,10,5,11,0,126,51,101,51,1,1187253818,63423,844016143,343237675,43996,19427,667289471,40147,362011461,18553,47,0,1,0,0,20.9,5.9
98840,52620,46219,5394,18570,20473,19538,19461,15403,998,497,501,128,141,131,149,173,276,61,78,67,75,90,126,67,63,64,74,83,150,422,201,221,1,35,58,94,157,77,1,16,39,54,70,21,0,19,19,40,87,56,122,45,101,51,5,3127103413,162133,2187098406,940005007,113912,48221,1539497712,91514,1115628809,54877,76,0,1,0,0,20.9,5.9
133290,75712,57578,14985,20347,26610,26197,23412,21742,1791,946,845,309,199,311,291,269,412,172,108,165,157,133,211,137,91,146,134,136,201,926,401,525,1,145,189,230,224,137,1,50,85,91,87,87,0,95,104,139,137,50,96,47,101,51,13,12387625607,419731,9235753948,3151871659,308190,111541,5153961478,183595,5576078620,198621,154,0,0,0,1,20.9,5.9
790984,406048,384935,42318,181180,179594,152449,135160,100281,4436,2178,2258,566,760,1076,761,577,696,303,336,541,392,280,326,263,424,535,369,297,370,503,249,254,1,85,108,116,112,81,0,27,63,59,53,47,1,58,45,57,59,34,92,46,101,51,68,42907057832,2106472,29754478218,13152579614,1467918,638554,19602110633,1062298,19604944407,937353,576,0,0,0,1,20.9,5.9
112697,59501,53195,1145,15898,16401,20140,27359,31753,60,30,30,1,8,3,5,20,23,1,5,1,2,12,9,0,3,2,3,8,14,204,152,52,0,15,37,36,64,52,0,11,29,25,46,41,0,4,8,11,18,11,205,86,101,51,20,14415057867,252792,10917071655,3497986212,175489,77303,5414642339,125305,6782682240,111124,476,1,0,0,0,84.6,5.3
406486,220354,186133,9653,92545,110502,94562,63315,35904,525,299,226,40,63,80,87,102,153,23,39,50,43,61,83,17,24,30,44,41,70,18495,10125,8370,553,3395,5549,4976,2864,1158,242,1395,2712,3126,1952,698,311,2000,2837,1850,912,460,108,59,101,51,100,84646015936,4350274,73717952059,10928063877,3801580,548694,32330448436,2034038,27357851952,1734982,877,1,0,0,0,84.6,5.3
5182163,2829975,2352186,146634,1728868,1110605,818707,731107,646243,1918,1262,656,50,204,196,222,448,798,24,141,139,159,312,487,26,63,57,63,136,311,31692,19002,12690,88,4453,9415,8633,6762,2341,35,1806,4890,5756,5081,1434,53,2647,4525,2877,1681,907,143,64,101,51,327,1.79E+11,7068112,1.38E+11,41198944987,5403169,1664943,79794126802,3515547,68879751520,3007201,3886,1,0,0,0,84.6,5.3
2059954,1119218,940738,83319,979843,474492,255413,153499,113387,153,111,42,4,46,33,19,20,31,2,35,25,13,13,23,2,11,8,6,7,8,2712,1114,1598,41,643,680,463,477,408,18,241,359,221,131,144,23,402,321,242,346,264,103,56,101,51,53,59985770095,2652559,45525206630,14460563465,2010573,641986,28248834756,1298194,23697991616,1203939,596,1,0,0,0,84.6,5.3
250079,145279,104801,7106,74452,42886,39599,39915,46120,155,122,33,7,12,12,19,50,55,3,9,10,15,41,44,4,3,2,4,9,11,3411,1821,1590,8,586,849,900,677,391,1,176,450,517,405,272,7,410,399,383,272,119,121,53,101,51,24,12809284399,389436,10236751577,2572532822,330992,58444,5942189965,205773,4723599223,149260,347,1,0,0,0,84.6,5.3
60557,33990,26568,1766,17321,13752,10791,9236,7690,282,168,114,17,42,35,37,53,98,10,27,23,24,38,46,7,15,12,13,15,52,635,349,286,0,65,132,188,155,95,0,20,71,105,88,65,0,45,61,83,67,30,147,66,101,51,18,7053061032,336206,5374353798,1678707234,280617,55589,3216946872,218082,2399749228,94151,209,1,0,0,0,84.6,5.3
1400337,815968,584370,36982,516856,237004,181758,186839,240898,2308,1578,730,46,87,132,245,572,1226,27,56,81,177,451,786,19,31,51,68,121,440,1922,1023,899,13,364,416,411,360,358,3,145,229,222,189,235,10,219,187,189,171,123,108,57,101,51,113,49338478424,2338314,33616398589,15722079835,1614699,723615,27336664756,1396085,16831330271,822438,891,1,0,0,0,84.6,5.3
83623,46769,36854,1304,25299,20565,15089,12410,8959,262,153,109,8,24,29,42,55,104,5,14,18,31,35,50,3,10,11,11,20,54,2228,1612,616,3,289,694,650,372,220,2,150,521,508,265,166,1,139,173,142,107,54,112,51,101,51,18,2329294761,121904,1671427073,657867688,83941,37963,744816187,48639,1155066976,61851,78,1,0,0,0,84.6,5.3
134087,76669,57416,3179,38466,29515,23214,20737,18976,1195,671,524,105,173,207,215,195,300,54,98,135,119,118,147,51,75,72,96,77,153,1048,569,479,0,157,246,272,224,149,0,42,112,165,135,115,0,115,134,107,89,34,106,54,101,51,41,7473852393,476464,5964797880,1509054513,387370,89094,3739523753,263297,2515864035,164383,161,1,0,0,0,84.6,5.3
58522,31857,26665,998,19098,16008,11301,7163,3955,3,2,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,20751,13526,7225,21,2635,6782,6341,4479,493,6,1115,3539,4506,3986,374,15,1520,3243,1835,493,119,143,55,101,51,20,6553660581,349556,5749306467,804354114,285037,64519,2671135176,188441,2447207934,128437,95,1,0,0,0,84.6,5.3
367933,209649,158282,8454,131223,57445,47625,50595,72590,175,137,38,5,33,20,22,41,54,2,26,14,17,36,42,3,7,6,5,5,12,4034,1757,2277,19,662,979,805,861,708,9,210,390,373,393,382,10,452,589,432,468,326,125,56,101,51,70,21932328888,1467016,17028901865,4903427023,1162482,304534,11392784640,748206,6953027031,624780,353,1,0,0,0,84.6,5.3
580009,303216,276794,22504,181047,103380,90609,87897,94575,802,435,367,74,77,117,110,121,303,48,43,58,62,72,152,26,34,59,48,49,151,21052,13045,8007,66,3857,7020,5163,3269,1677,33,1428,4216,3865,2471,1032,33,2429,2804,1298,798,645,143,64,101,51,139,73664911454,3064946,55631023126,18033888328,2293207,771739,28149711326,1282350,32860082091,1492566,1228,1,0,0,0,84.6,5.3
285982,165845,120137,4031,52976,52641,51937,67228,57170,110,78,32,1,8,7,15,32,47,1,4,5,14,21,33,0,4,2,1,11,14,39,19,20,0,0,6,12,9,12,0,0,2,6,2,9,0,0,4,6,7,3,145,68,101,51,9,11658340361,328917,8806445122,2851895239,261694,67223,5169803755,157506,4851193628,136466,301,1,0,0,0,84.6,5.3
96925,41565,55360,2108,26621,22838,16784,16220,12355,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,320,185,135,2,55,72,90,58,43,1,30,34,59,33,28,1,25,38,31,25,15,139,65,101,51,16,13752132374,314221,11157161615,2594970759,265454,48767,3327625463,89516,5878641087,171044,517,1,0,0,0,84.6,5.3
205053,121382,83670,2560,35730,33277,35246,48257,49983,32,16,16,1,2,5,4,4,16,0,0,3,2,2,9,1,2,2,2,2,7,500,300,200,0,41,106,114,131,108,0,19,62,73,69,77,0,22,44,41,62,31,140,68,101,51,25,10005857050,202041,7497944964,2507912086,153859,48182,5353379129,111931,3526621266,74424,149,1,0,0,0,84.6,5.3
547593,299662,247929,10190,130877,111315,92692,107203,95314,710,431,279,37,43,61,107,160,302,22,27,38,68,107,169,15,16,23,39,53,133,4960,3352,1608,7,613,1270,1381,1082,607,2,349,862,911,773,455,5,264,408,470,309,152,136,55,101,51,72,22502772626,890752,18490126189,4012646437,749598,141154,10579093724,496508,7861904780,305260,414,1,0,0,0,84.6,5.3
76531,47520,29010,4056,19938,12902,12940,14672,12022,176,91,85,16,25,13,30,35,57,6,15,10,14,19,27,10,10,3,16,16,30,297,182,115,0,42,86,70,60,39,0,17,51,41,40,33,0,25,35,29,20,6,161,75,101,51,2,254148988,4981,167924574,86224414,3603,1378,109865762,1989,106560209,2084,11,1,0,0,0,84.6,5.3
91636,56481,35155,3234,25992,15309,15589,15615,15897,470,253,217,43,73,79,70,87,118,28,42,47,41,43,52,15,31,32,29,44,66,103,90,13,0,9,30,21,29,14,0,7,27,20,26,10,0,2,3,1,3,4,149,58,101,51,4,1769985474,136201,1477182306,292803168,119459,16742,1000123100,86746,417089548,32472,32,1,0,0,0,84.6,5.3
630766,372202,258565,12114,149041,136412,119871,109235,104097,2058,1026,1032,189,518,422,227,282,420,90,246,209,121,142,218,99,272,213,106,140,202,17391,11598,5793,284,3078,5670,4753,2794,812,75,1303,3731,3674,2244,571,209,1775,1939,1079,550,241,102,57,101,51,65,34576977781,1817903,27433091611,7143886170,1516789,301114,16002885835,953108,12148306963,664830,589,1,0,0,0,84.6,5.3
133603,73443,60160,1528,23174,20363,22666,30699,35173,24,5,19,0,0,0,3,3,18,0,0,0,2,0,3,0,0,0,1,3,15,50,38,12,0,3,7,14,17,9,0,1,4,12,14,7,0,2,3,2,3,2,121,76,101,51,10,5195541021,285842,3337361155,1858179866,182945,102897,2678852952,151590,1989946434,116388,71,1,0,0,0,84.6,5.3
235614,111223,124392,20786,44318,42768,36777,47732,43236,5020,2474,2546,683,747,782,699,903,1206,343,382,419,357,416,557,340,365,363,342,487,649,358,133,225,0,40,79,70,101,68,0,7,43,29,28,26,0,33,36,41,73,42,103,48,101,51,5,3172689660,226394,2300789750,871899910,157309,69085,1591231028,135253,1324313956,84815,108,0,1,0,0,35.4,6.2
152225,78761,73465,10514,28685,29123,28045,30126,25730,2633,1363,1270,323,387,357,391,526,649,177,188,201,210,278,309,146,199,156,181,248,340,40,23,17,0,5,9,11,11,4,0,2,5,7,5,4,0,3,4,4,6,0,92,50,101,51,3,3033044219,186190,2178300123,854744096,129623,56567,1351268129,91768,1555838881,89147,99,0,0,0,1,35.4,6.2
207198,105046,102155,16414,39074,37342,36820,40925,36631,4377,2223,2154,513,595,667,685,856,1061,265,311,353,374,424,496,248,284,314,311,432,565,347,193,154,3,46,70,80,75,73,1,25,36,46,38,47,2,21,34,34,37,26,119,56,101,51,13,2686577008,215735,1950866310,735710698,154719,61016,1365200239,126299,1181718246,83494,88,1,0,0,0,35.4,6.2
679832,340129,339707,72417,143028,126887,114343,116718,106434,6577,3215,3362,931,967,1116,1001,1090,1472,473,478,596,502,473,693,458,489,520,499,617,779,564,213,351,2,50,94,125,130,163,1,10,37,40,50,75,1,40,57,85,80,88,88,51,101,51,13,3950454227,284723,2847556699,1102897528,199345,85378,1941517231,154489,1678942075,122046,121,0,0,1,0,35.4,6.2
403782,209555,194229,27112,79828,82950,69137,75106,69652,3734,1826,1908,515,520,727,548,633,791,264,264,357,264,306,371,251,256,370,284,327,420,407,217,190,1,56,90,127,81,52,1,22,44,78,36,36,0,34,46,49,45,16,96,45,101,51,11,9166777166,456459,6344728744,2822048422,314434,142025,4779533515,283591,3798056216,157330,144,0,0,0,1,35.4,6.2
1183183,561129,622053,72354,392369,233885,164951,177247,142375,4596,2226,2370,305,777,1121,732,755,906,153,312,523,402,421,415,152,465,598,330,334,491,4128,1923,2205,14,864,931,827,642,850,3,277,490,393,253,507,11,587,441,434,389,343,94,50,101,51,128,86206084123,4514629,59714382278,26491701845,3140319,1374310,38577717249,2048722,43686432359,2328223,1490,0,0,0,1,35.4,6.2
101568,55431,46139,4358,27761,17688,14590,20002,17169,142,72,70,2,9,20,25,34,52,1,5,6,15,20,25,1,4,14,10,14,27,9,4,5,0,0,2,1,5,1,0,0,1,0,3,0,0,0,1,1,2,1,150,59,101,51,10,6795015519,217587,4754343424,2040672095,152074,65513,2316226957,80856,3337552172,116442,130,1,0,0,0,35.4,6.2
213191,109802,103390,7257,37156,42231,39257,43489,43798,2628,1332,1296,276,372,508,382,456,634,138,171,283,208,226,306,138,201,225,174,230,328,21,11,10,0,0,12,4,4,1,0,0,5,2,3,1,0,0,7,2,1,0,115,53,101,51,5,1584208981,91569,1168856875,415352106,65341,26228,818151388,51978,508479395,32300,63,1,0,0,0,35.4,6.2
280743,147551,133194,17278,58304,59139,52378,50319,43323,3262,1638,1624,423,467,686,500,555,631,210,219,347,271,284,307,213,248,339,229,271,324,204,131,73,0,29,57,66,42,10,0,18,48,44,15,6,0,11,9,22,27,4,89,46,101,51,13,8004413460,362909,5657068266,2347345194,252463,110446,4291786968,225308,2708927171,110498,173,0,0,0,1,35.4,6.2
261695,135396,126302,11572,53400,54748,46371,50529,45074,5413,2707,2706,699,729,893,817,990,1285,364,376,484,428,460,595,335,353,409,389,530,690,583,246,337,0,55,157,165,147,59,0,14,69,79,57,27,0,41,88,86,90,32,88,45,101,51,13,4495694959,294218,3345812836,1149882123,216677,77541,2377292198,157172,1914316055,129924,167,0,0,0,1,35.4,6.2
306906,149106,157799,13164,72911,63854,48890,55620,52464,2539,1295,1244,209,347,418,341,489,735,110,180,234,183,247,341,99,167,184,158,242,394,353,258,95,0,27,107,97,80,42,0,16,82,71,57,32,0,11,25,26,23,10,83,48,101,51,1,2158130812,67830,1598517500,559613312,49709,18121,1076956298,37978,643204877,20817,65,0,0,0,1,35.4,6.2
678655,337289,341369,31445,149115,151246,108963,124017,113873,7597,3829,3768,808,1057,1546,1057,1229,1900,408,505,818,582,605,911,400,552,728,475,624,989,579,300,279,0,63,123,161,128,104,0,22,67,92,56,63,0,41,56,69,72,41,93,49,101,51,12,5803861713,349078,4056793804,1747067909,238078,111000,2924128488,204428,2482781528,130020,134,0,0,0,1,35.4,6.2
259751,112241,147509,15309,55446,63490,49938,36068,39498,2544,1202,1342,557,321,464,530,327,345,319,137,180,247,155,164,238,184,284,283,172,181,2922,1463,1459,2,287,720,639,719,555,1,76,267,281,470,368,1,211,453,358,249,187,91,53,101,51,22,15736192248,414734,12417273462,3318918786,327461,87273,5008921423,192033,7551715716,175984,137,0,0,1,0,67.5,2.5
576631,251370,325258,12526,189714,181791,95256,59544,37796,579,271,308,88,64,82,87,70,188,41,33,38,41,30,88,47,31,44,46,40,100,9087,2833,6254,34,3399,3498,1406,459,291,8,742,1106,587,231,159,26,2657,2392,819,228,132,94,46,101,51,119,77073294388,964346,55786125104,21287169284,711016,253330,28086590527,416662,35663722490,434557,685,0,0,0,1,67.5,2.5
197039,101982,95057,5058,40892,54488,38969,31067,26564,1050,493,557,166,150,226,197,149,162,88,67,97,95,72,74,78,83,129,102,77,88,1317,899,418,10,281,410,322,154,140,1,123,304,249,116,106,9,158,106,73,38,34,94,52,101,51,24,12140228589,628198,9852768034,2287460555,486658,141540,5332869635,321088,4249152238,222886,150,0,0,1,0,67.5,2.5
65452,33344,32109,873,17468,18957,12875,8496,6787,888,394,494,55,71,104,166,147,345,22,40,44,79,65,144,33,31,60,87,82,201,1143,414,729,5,342,449,209,92,46,0,74,170,97,41,32,5,268,279,112,51,14,91,49,101,51,46,23027111578,748256,17861204340,5165907238,575286,172970,7574276850,312286,9708576637,332980,226,0,0,0,1,67.5,2.5
97147,49104,48043,1926,19721,28173,20144,15012,12173,198,98,100,29,23,35,28,29,54,10,16,15,14,14,29,19,7,20,14,15,25,194,154,40,5,21,67,58,28,15,5,12,53,50,23,11,0,9,14,8,5,4,91,45,101,51,22,8585898651,324196,6334492455,2251406196,255584,68612,3109894310,170394,3377423781,110728,103,0,0,0,1,67.5,2.5
107260,56362,50897,2654,24318,30313,22476,16417,11085,1920,892,1028,267,313,343,339,304,354,153,135,167,147,134,156,114,178,176,192,170,198,2258,953,1305,21,585,798,443,268,143,2,148,329,238,139,97,19,437,469,205,129,46,74,46,101,51,7,8692820251,295847,6778374494,1914445757,226193,69654,2733398193,138550,4139505299,115409,137,0,0,0,1,67.5,2.5
203452,97456,105999,9395,53257,60299,34729,23024,22748,2081,952,1129,399,307,373,391,277,334,212,121,147,179,145,148,187,186,226,212,132,186,1089,619,470,1,133,282,225,228,220,0,41,127,125,158,168,1,92,155,100,70,52,90,53,101,51,9,8747500050,340954,7024838260,1722661790,271581,69373,3070472506,159046,4209359846,152493,174,0,0,1,0,67.5,2.5
95029,48590,46439,2278,25452,26712,18198,11673,10720,357,174,183,47,45,59,57,52,97,20,27,29,27,24,47,27,18,30,30,28,50,1189,873,316,5,235,427,389,106,27,0,119,316,333,86,19,5,116,111,56,20,8,100,54,101,51,20,12649520576,313653,9661456963,2988063613,253787,59866,5161848875,127209,5041882106,136247,125,0,0,1,0,67.5,2.5
406198,187415,218784,15037,127049,118183,68600,45799,31529,1980,866,1114,222,360,446,342,268,342,111,130,187,172,122,144,111,230,259,170,146,198,1923,986,937,4,478,716,394,201,130,1,199,386,233,99,68,3,279,330,161,102,62,75,42,101,51,16,14149421565,522706,9862112733,4287308832,405662,117044,4928195091,216052,6455821560,237654,199,0,0,0,1,67.5,2.5
108975,52743,56233,1436,37259,33765,18974,10961,6578,456,230,226,65,72,68,81,75,95,41,37,37,36,36,43,24,35,31,45,39,52,2997,1699,1298,7,686,840,595,496,373,1,219,423,390,367,299,6,467,417,205,129,74,78,44,101,51,19,10920442825,224462,8544804878,2375637947,175364,49098,3423451463,98223,4244851864,92612,101,0,0,0,1,67.5,2.5
58106,26031,32077,1549,13901,15675,11790,7334,7859,1257,554,703,170,241,277,196,166,207,82,108,106,96,79,83,88,133,171,100,87,124,874,357,517,2,220,277,165,124,86,1,52,108,78,65,53,1,168,169,87,59,33,86,51,101,51,3,2900322759,83831,2119457474,780865285,63532,20299,905433492,34388,1488473686,35057,69,0,0,0,1,67.5,2.5
138658,64534,74122,3624,37595,39848,25504,18023,14063,929,416,513,157,141,124,152,134,221,73,62,53,66,59,103,84,79,71,86,75,118,4192,1529,2663,30,1511,1280,791,377,203,5,478,534,267,135,110,25,1033,746,524,242,93,82,48,101,51,22,14615991986,168651,11093965606,3522026380,129970,38681,4452708690,71309,8001016993,71959,112,0,0,0,1,67.5,2.5
166082,91966,74112,4581,35654,30554,21937,33454,39908,3176,1619,1557,280,318,333,425,541,1279,134,177,207,227,287,587,146,141,126,198,254,692,232,153,79,0,29,35,73,74,21,0,13,16,54,57,13,0,16,19,19,17,8,136,62,101,51,4,1162823677,97034,842613517,320210160,67684,29350,661226134,62879,292312491,27467,44,1,0,0,0,46.6,6.6
405688,201035,204652,23290,88644,65286,60151,72839,95487,3487,1795,1692,352,388,480,509,667,1091,175,221,265,289,366,479,177,167,215,220,301,612,897,386,511,2,137,230,220,202,106,2,34,94,105,88,63,0,103,136,115,114,43,106,47,101,51,20,5819945159,308343,4621706405,1198238754,231695,76648,2628261719,166687,2463001779,125744,143,0,1,0,0,46.6,6.6
776129,456617,319514,21373,207242,252983,168548,78409,47578,686,356,330,62,131,164,110,108,111,33,64,92,49,66,52,29,67,72,61,42,59,7881,5022,2859,7,1542,3547,1826,652,307,2,642,2318,1360,475,225,5,900,1229,466,177,82,96,52,101,51,71,35424588010,1541757,29852114294,5572473716,1347366,194391,12891977921,724434,15291118551,625681,303,0,0,1,0,46.9,11.9
679571,359062,320513,22992,142213,180764,142352,107766,83488,2643,1310,1333,448,373,471,478,392,481,267,204,227,210,182,220,181,169,244,268,210,261,628,391,237,5,112,191,159,96,65,3,55,130,111,54,38,2,57,61,48,42,27,110,55,101,51,25,12495997599,544756,9736572936,2759424663,445042,99714,4784099519,264637,4857843702,213368,110,1,0,0,0,46.9,11.9
52446,28484,23967,2604,11295,12661,10510,8308,7067,2209,1055,1154,413,308,358,369,336,425,208,163,159,172,158,195,205,145,199,197,178,230,329,175,154,0,71,88,71,50,49,0,23,51,38,33,30,0,48,37,33,17,19,91,50,101,51,4,819314002,2665,752756997,66557005,2117,548,452087515,1303,262104123,790,17,0,0,0,1,46.9,11.9
52633,25996,26637,1361,15139,14713,10174,6648,4598,24,16,8,5,2,2,5,5,5,4,1,1,2,4,4,1,1,1,3,1,1,22562,12970,9592,134,5387,7829,5600,2673,939,50,1825,4433,3940,2047,675,84,3562,3396,1660,626,264,90,61,101,51,52,1.49E+11,5257496,1.05E+11,44439173193,3716019,1541476,47757119832,1918862,81990158297,2932389,843,0,0,1,0,46.9,11.9
180617,103993,76623,4828,43994,55489,40029,22421,13856,442,215,227,39,71,103,62,52,115,27,40,48,30,23,47,12,31,55,32,29,68,524,204,320,3,207,195,80,19,20,3,72,72,27,12,18,0,135,123,53,7,2,88,49,101,51,12,28999384573,938028,24323482231,4675902342,795716,142312,11066655807,468304,6399963457,294886,205,0,0,0,1,46.9,11.9
52633,25996,26637,1361,15139,14713,10174,6648,4598,24,16,8,5,2,2,5,5,5,4,1,1,2,4,4,1,1,1,3,1,1,22562,12970,9592,134,5387,7829,5600,2673,939,50,1825,4433,3940,2047,675,84,3562,3396,1660,626,264,90,61,101,51,52,1.49E+11,5257496,1.05E+11,44439173193,3716019,1541476,47757119832,1918862,81990158297,2932389,843,0,0,1,0,46.9,11.9
134788,83883,50906,3519,39249,41752,27064,14889,8317,60,46,14,0,10,14,8,12,16,0,9,9,8,7,13,0,1,5,0,5,3,10170,5919,4251,14,1921,3905,2787,1126,417,3,645,2207,1875,912,277,11,1276,1698,912,214,140,99,57,101,51,28,12748637330,743025,11641918359,1104718971,675065,67960,4978883043,369128,4193184444,261806,146,0,0,1,0,46.9,11.9
345142,178118,167024,21043,90904,92177,66403,40759,33856,1021,475,546,169,149,192,185,136,190,70,83,87,80,64,91,99,66,105,105,72,99,893,439,454,3,89,248,254,210,89,1,24,94,125,129,66,2,65,154,129,81,23,99,48,101,51,17,15837132277,655236,12290864553,3546267724,507421,147815,5841657245,287108,7716480300,301793,243,0,0,0,1,46.9,11.9
147102,71693,75410,10842,34278,39627,30406,17157,14793,2812,1294,1518,528,385,576,548,342,433,296,190,225,243,160,180,232,195,351,305,182,253,256,151,105,0,37,92,58,40,29,0,11,60,40,24,16,0,26,32,18,16,13,86,50,101,51,14,5793735995,330790,4721988086,1071747909,257416,73374,2455360484,156431,2600118156,142072,161,0,0,0,1,46.9,11.9
